Level,Teritorija,Starost,Spol,Ukupno,Ne školuje se ,Predškolsko obrazovanje  ,Osnovna škola  ,Srednja škola  ,Specijalizacija poslije srednje škole  ,Viša škola ,Stari program - Osnovne akademske studije,Stari program - Specijalističke studije,Stari program - Magistarske studije,Stari program - Doktorske studije,Program po Bolonji - Studij I ciklusa,Program po Bolonji - Studij II ciklusa,Program po Bolonji - Studij integrisanog I i II ciklusa,Program po Bolonji - Studij III ciklusa,,,
2,"KANTON 10                                                    
CANTON 10",20,"Ženski/ 
Female",503,147,-,1,10,15,38,19,-,5,-,231,14,23,-,,,
2,"KANTON 10                                                    
CANTON 10",21,"Ukupno/ 
Total",1078,487,-,-,10,16,65,43,1,19,-,337,57,43,-,,,
2,"KANTON 10                                                    
CANTON 10",21,"Muški/ 
Male",548,295,-,-,5,7,29,22,-,8,-,152,14,16,-,,,
2,"KANTON 10                                                    
CANTON 10",21,"Ženski/ 
Female",530,192,-,-,5,9,36,21,1,11,-,185,43,27,-,,,
2,"KANTON 10                                                    
CANTON 10",22,"Ukupno/ 
Total",1088,534,-,1,3,15,52,42,6,24,2,229,116,49,15,,,
2,"KANTON 10                                                    
CANTON 10",22,"Muški/ 
Male",548,312,-,1,3,8,22,10,2,2,-,115,44,24,5,,,
2,"KANTON 10                                                    
CANTON 10",22,"Ženski/ 
Female",540,222,-,-,-,7,30,32,4,22,2,114,72,25,10,,,
2,"KANTON 10                                                    
CANTON 10",23,"Ukupno/ 
Total",1167,672,-,-,7,19,43,32,8,23,5,181,113,46,18,,,
2,"KANTON 10                                                    
CANTON 10",23,"Muški/ 
Male",613,379,-,-,5,12,17,16,2,7,3,94,54,15,9,,,
2,"KANTON 10                                                    
CANTON 10",23,"Ženski/ 
Female",554,293,-,-,2,7,26,16,6,16,2,87,59,31,9,,,
2,"KANTON 10                                                    
CANTON 10",24,"Ukupno/ 
Total",991,682,-,-,3,13,29,24,8,24,5,77,81,31,14,,,
2,"KANTON 10                                                    
CANTON 10",24,"Muški/ 
Male",529,382,-,-,1,10,15,12,4,10,2,36,30,21,6,,,
2,"KANTON 10                                                    
CANTON 10",24,"Ženski/ 
Female",462,300,-,-,2,3,14,12,4,14,3,41,51,10,8,,,
2,"KANTON 10                                                    
CANTON 10",25-29,"Ukupno/ 
Total",5401,4605,-,1,5,17,124,86,26,60,14,183,196,48,36,,,
2,"KANTON 10                                                    
CANTON 10",25-29,"Muški/ 
Male",2893,2468,-,1,3,8,70,46,12,23,5,106,112,26,13,,,
2,"KANTON 10                                                    
CANTON 10",25-29,"Ženski/ 
Female",2508,2137,-,-,2,9,54,40,14,37,9,77,84,22,23,,,
2,"KANTON 10                                                    
CANTON 10",30-34,"Ukupno/ 
Total",5381,5135,-,1,4,4,32,38,21,23,10,44,39,12,18,,,
2,"KANTON 10                                                    
CANTON 10",30-34,"Muški/ 
Male",2820,2699,-,-,2,1,13,19,9,11,3,26,21,5,11,,,
2,"KANTON 10                                                    
CANTON 10",30-34,"Ženski/ 
Female",2561,2436,-,1,2,3,19,19,12,12,7,18,18,7,7,,,
2,"KANTON 10                                                    
CANTON 10",35-39,"Ukupno/ 
Total",5645,5521,-,5,4,5,20,17,8,14,8,20,12,6,5,,,
2,"KANTON 10                                                    
CANTON 10",35-39,"Muški/ 
Male",2950,2879,-,1,2,2,15,7,5,9,8,12,5,3,2,,,
2,"KANTON 10                                                    
CANTON 10",35-39,"Ženski/ 
Female",2695,2642,-,4,2,3,5,10,3,5,-,8,7,3,3,,,
2,"KANTON 10                                                    
CANTON 10",40-44,"Ukupno/ 
Total",6153,6080,-,2,3,8,10,11,3,8,4,16,5,2,1,,,
2,"KANTON 10                                                    
CANTON 10",40-44,"Muški/ 
Male",3198,3159,-,1,1,4,4,4,2,6,4,8,3,1,1,,,
2,"KANTON 10                                                    
CANTON 10",40-44,"Ženski/ 
Female",2955,2921,-,1,2,4,6,7,1,2,-,8,2,1,-,,,
2,"KANTON 10                                                    
CANTON 10",45-49,"Ukupno/ 
Total",6263,6220,-,2,3,2,9,4,1,4,4,11,1,-,2,,,
2,"KANTON 10                                                    
CANTON 10",45-49,"Muški/ 
Male",3279,3253,-,-,2,2,6,4,-,4,3,4,-,-,1,,,
2,"KANTON 10                                                    
CANTON 10",45-49,"Ženski/ 
Female",2984,2967,-,2,1,-,3,-,1,-,1,7,1,-,1,,,
2,"KANTON 10                                                    
CANTON 10","50 i više/ 
50 and over","Ukupno/ 
Total",32265,32213,-,7,11,2,8,1,6,2,4,8,2,-,1,,,
2,"KANTON 10                                                    
CANTON 10","50 i više/ 
50 and over","Muški/ 
Male",15381,15352,-,3,6,2,5,1,3,2,2,3,1,-,1,,,
2,"KANTON 10                                                    
CANTON 10","50 i više/ 
50 and over","Ženski/ 
Female",16884,16861,-,4,5,-,3,-,3,-,2,5,1,-,-,,,
3,BOSANSKO GRAHOVO,"Ukupno/ 
Total","Ukupno/ 
Total",2449,2227,5,106,50,1,13,13,2,3,2,20,2,4,1,,,
3,BOSANSKO GRAHOVO,"Ukupno/ 
Total","Muški/ 
Male",1287,1182,2,49,25,-,10,6,1,1,-,10,-,1,-,,,
3,BOSANSKO GRAHOVO,"Ukupno/ 
Total","Ženski/ 
Female",1162,1045,3,57,25,1,3,7,1,2,2,10,2,3,1,,,
3,BOSANSKO GRAHOVO,0 - 2,"Ukupno/ 
Total",40,40,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,0 - 2,"Muški/ 
Male",24,24,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,0 - 2,"Ženski/ 
Female",16,16,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,3,"Ukupno/ 
Total",17,15,2,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,3,"Muški/ 
Male",10,9,1,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,3,"Ženski/ 
Female",7,6,1,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,4,"Ukupno/ 
Total",12,10,2,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,4,"Muški/ 
Male",5,4,1,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,4,"Ženski/ 
Female",7,6,1,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,5,"Ukupno/ 
Total",8,6,1,1,-,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,5,"Muški/ 
Male",4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,5,"Ženski/ 
Female",4,2,1,1,-,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,6,"Ukupno/ 
Total",12,-,-,12,-,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,6,"Muški/ 
Male",6,-,-,6,-,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,6,"Ženski/ 
Female",6,-,-,6,-,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,7,"Ukupno/ 
Total",9,-,-,9,-,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,7,"Muški/ 
Male",6,-,-,6,-,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,7,"Ženski/ 
Female",3,-,-,3,-,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,8,"Ukupno/ 
Total",13,-,-,13,-,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,8,"Muški/ 
Male",8,-,-,8,-,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,8,"Ženski/ 
Female",5,-,-,5,-,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,9,"Ukupno/ 
Total",7,-,-,7,-,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,9,"Muški/ 
Male",5,-,-,5,-,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,9,"Ženski/ 
Female",2,-,-,2,-,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,10,"Ukupno/ 
Total",13,1,-,12,-,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,10,"Muški/ 
Male",5,-,-,5,-,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,10,"Ženski/ 
Female",8,1,-,7,-,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,11,"Ukupno/ 
Total",9,-,-,9,-,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,11,"Muški/ 
Male",4,-,-,4,-,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,11,"Ženski/ 
Female",5,-,-,5,-,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,12,"Ukupno/ 
Total",15,-,-,15,-,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,12,"Muški/ 
Male",4,-,-,4,-,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,12,"Ženski/ 
Female",11,-,-,11,-,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,13,"Ukupno/ 
Total",15,-,-,15,-,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,13,"Muški/ 
Male",7,-,-,7,-,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,13,"Ženski/ 
Female",8,-,-,8,-,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,14,"Ukupno/ 
Total",15,1,-,12,2,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,14,"Muški/ 
Male",5,-,-,3,2,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,14,"Ženski/ 
Female",10,1,-,9,-,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,15,"Ukupno/ 
Total",14,-,-,-,14,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,15,"Muški/ 
Male",4,-,-,-,4,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,15,"Ženski/ 
Female",10,-,-,-,10,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,16,"Ukupno/ 
Total",6,1,-,-,5,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,16,"Muški/ 
Male",4,1,-,-,3,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,16,"Ženski/ 
Female",2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,17,"Ukupno/ 
Total",8,1,-,-,7,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,17,"Muški/ 
Male",5,-,-,-,5,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,17,"Ženski/ 
Female",3,1,-,-,2,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,18,"Ukupno/ 
Total",25,5,-,-,18,-,1,-,-,-,-,1,-,-,-,,,
3,BOSANSKO GRAHOVO,18,"Muški/ 
Male",11,2,-,-,8,-,1,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,18,"Ženski/ 
Female",14,3,-,-,10,-,-,-,-,-,-,1,-,-,-,,,
3,BOSANSKO GRAHOVO,19,"Ukupno/ 
Total",10,3,-,-,1,-,2,1,-,-,-,3,-,-,-,,,
3,BOSANSKO GRAHOVO,19,"Muški/ 
Male",5,1,-,-,1,-,1,-,-,-,-,2,-,-,-,,,
3,BOSANSKO GRAHOVO,19,"Ženski/ 
Female",5,2,-,-,-,-,1,1,-,-,-,1,-,-,-,,,
3,BOSANSKO GRAHOVO,20,"Ukupno/ 
Total",13,7,-,-,-,1,1,4,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,20,"Muški/ 
Male",7,4,-,-,-,-,-,3,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,20,"Ženski/ 
Female",6,3,-,-,-,1,1,1,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,21,"Ukupno/ 
Total",7,2,-,-,-,-,1,-,-,-,-,4,-,-,-,,,
3,BOSANSKO GRAHOVO,21,"Muški/ 
Male",2,-,-,-,-,-,1,-,-,-,-,1,-,-,-,,,
3,BOSANSKO GRAHOVO,21,"Ženski/ 
Female",5,2,-,-,-,-,-,-,-,-,-,3,-,-,-,,,
3,BOSANSKO GRAHOVO,22,"Ukupno/ 
Total",18,9,-,-,-,-,2,3,-,1,-,1,1,-,1,,,
3,BOSANSKO GRAHOVO,22,"Muški/ 
Male",11,6,-,-,-,-,2,2,-,-,-,1,-,-,-,,,
3,BOSANSKO GRAHOVO,22,"Ženski/ 
Female",7,3,-,-,-,-,-,1,-,1,-,-,1,-,1,,,
3,BOSANSKO GRAHOVO,23,"Ukupno/ 
Total",28,20,-,-,1,-,1,-,-,-,1,5,-,-,-,,,
3,BOSANSKO GRAHOVO,23,"Muški/ 
Male",12,9,-,-,1,-,-,-,-,-,-,2,-,-,-,,,
3,BOSANSKO GRAHOVO,23,"Ženski/ 
Female",16,11,-,-,-,-,1,-,-,-,1,3,-,-,-,,,
3,BOSANSKO GRAHOVO,24,"Ukupno/ 
Total",15,14,-,-,-,-,-,1,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,24,"Muški/ 
Male",6,6,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,24,"Ženski/ 
Female",9,8,-,-,-,-,-,1,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,25-29,"Ukupno/ 
Total",113,104,-,-,1,-,2,1,1,1,-,2,-,1,-,,,
3,BOSANSKO GRAHOVO,25-29,"Muški/ 
Male",72,68,-,-,-,-,2,-,-,-,-,2,-,-,-,,,
3,BOSANSKO GRAHOVO,25-29,"Ženski/ 
Female",41,36,-,-,1,-,-,1,1,1,-,-,-,1,-,,,
3,BOSANSKO GRAHOVO,30-34,"Ukupno/ 
Total",121,116,-,-,-,-,-,1,-,1,-,-,1,2,-,,,
3,BOSANSKO GRAHOVO,30-34,"Muški/ 
Male",70,69,-,-,-,-,-,-,-,1,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,30-34,"Ženski/ 
Female",51,47,-,-,-,-,-,1,-,-,-,-,1,2,-,,,
3,BOSANSKO GRAHOVO,35-39,"Ukupno/ 
Total",96,91,-,-,-,-,2,1,-,-,-,1,-,1,-,,,
3,BOSANSKO GRAHOVO,35-39,"Muški/ 
Male",60,56,-,-,-,-,2,-,-,-,-,1,-,1,-,,,
3,BOSANSKO GRAHOVO,35-39,"Ženski/ 
Female",36,35,-,-,-,-,-,1,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,40-44,"Ukupno/ 
Total",147,144,-,1,-,-,-,-,-,-,-,2,-,-,-,,,
3,BOSANSKO GRAHOVO,40-44,"Muški/ 
Male",94,92,-,1,-,-,-,-,-,-,-,1,-,-,-,,,
3,BOSANSKO GRAHOVO,40-44,"Ženski/ 
Female",53,52,-,-,-,-,-,-,-,-,-,1,-,-,-,,,
3,BOSANSKO GRAHOVO,45-49,"Ukupno/ 
Total",166,163,-,-,1,-,1,1,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,45-49,"Muški/ 
Male",99,96,-,-,1,-,1,1,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,45-49,"Ženski/ 
Female",67,67,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,"50 i više/ 
50 and over","Ukupno/ 
Total",1477,1474,-,-,-,-,-,-,1,-,1,1,-,-,-,,,
3,BOSANSKO GRAHOVO,"50 i više/ 
50 and over","Muški/ 
Male",732,731,-,-,-,-,-,-,1,-,-,-,-,-,-,,,
3,BOSANSKO GRAHOVO,"50 i više/ 
50 and over","Ženski/ 
Female",745,743,-,-,-,-,-,-,-,-,1,1,-,-,-,,,
3,DRVAR,"Ukupno/ 
Total","Ukupno/ 
Total",7036,6111,9,449,226,8,28,58,7,10,2,105,12,2,9,,,
3,DRVAR,"Ukupno/ 
Total","Muški/ 
Male",3473,2999,5,242,116,6,12,23,4,4,1,47,7,2,5,,,
3,DRVAR,"Ukupno/ 
Total","Ženski/ 
Female",3563,3112,4,207,110,2,16,35,3,6,1,58,5,-,4,,,
3,DRVAR,0 - 2,"Ukupno/ 
Total",118,118,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,0 - 2,"Muški/ 
Male",62,62,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,0 - 2,"Ženski/ 
Female",56,56,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,3,"Ukupno/ 
Total",49,45,4,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,3,"Muški/ 
Male",26,23,3,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,3,"Ženski/ 
Female",23,22,1,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,4,"Ukupno/ 
Total",43,40,3,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,4,"Muški/ 
Male",18,18,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,4,"Ženski/ 
Female",25,22,3,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,5,"Ukupno/ 
Total",52,44,2,6,-,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,5,"Muški/ 
Male",30,23,2,5,-,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,5,"Ženski/ 
Female",22,21,-,1,-,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,6,"Ukupno/ 
Total",38,5,-,33,-,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,6,"Muški/ 
Male",22,4,-,18,-,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,6,"Ženski/ 
Female",16,1,-,15,-,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,7,"Ukupno/ 
Total",50,4,-,46,-,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,7,"Muški/ 
Male",27,1,-,26,-,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,7,"Ženski/ 
Female",23,3,-,20,-,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,8,"Ukupno/ 
Total",48,-,-,48,-,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,8,"Muški/ 
Male",25,-,-,25,-,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,8,"Ženski/ 
Female",23,-,-,23,-,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,9,"Ukupno/ 
Total",62,-,-,62,-,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,9,"Muški/ 
Male",26,-,-,26,-,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,9,"Ženski/ 
Female",36,-,-,36,-,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,10,"Ukupno/ 
Total",54,-,-,54,-,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,10,"Muški/ 
Male",40,-,-,40,-,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,10,"Ženski/ 
Female",14,-,-,14,-,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,11,"Ukupno/ 
Total",50,1,-,49,-,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,11,"Muški/ 
Male",31,1,-,30,-,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,11,"Ženski/ 
Female",19,-,-,19,-,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,12,"Ukupno/ 
Total",65,-,-,65,-,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,12,"Muški/ 
Male",33,-,-,33,-,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,12,"Ženski/ 
Female",32,-,-,32,-,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,13,"Ukupno/ 
Total",48,1,-,47,-,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,13,"Muški/ 
Male",24,1,-,23,-,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,13,"Ženski/ 
Female",24,-,-,24,-,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,14,"Ukupno/ 
Total",51,1,-,32,18,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,14,"Muški/ 
Male",19,-,-,13,6,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,14,"Ženski/ 
Female",32,1,-,19,12,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,15,"Ukupno/ 
Total",60,1,-,3,56,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,15,"Muški/ 
Male",37,1,-,2,34,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,15,"Ženski/ 
Female",23,-,-,1,22,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,16,"Ukupno/ 
Total",48,1,-,1,46,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,16,"Muški/ 
Male",24,1,-,-,23,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,16,"Ženski/ 
Female",24,-,-,1,23,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,17,"Ukupno/ 
Total",70,9,-,2,58,-,-,-,-,-,-,1,-,-,-,,,
3,DRVAR,17,"Muški/ 
Male",35,5,-,-,30,-,-,-,-,-,-,-,-,-,-,,,
3,DRVAR,17,"Ženski/ 
Female",35,4,-,2,28,-,-,-,-,-,-,1,-,-,-,,,
3,DRVAR,18,"Ukupno/ 
Total",81,25,-,-,43,1,3,3,-,-,-,6,-,-,-,,,
3,DRVAR,18,"Muški/ 
Male",42,16,-,-,20,1,1,1,-,-,-,3,-,-,-,,,
3,DRVAR,18,"Ženski/ 
Female",39,9,-,-,23,-,2,2,-,-,-,3,-,-,-,,,
3,DRVAR,19,"Ukupno/ 
Total",61,43,-,-,1,-,4,5,-,-,-,8,-,-,-,,,
3,DRVAR,19,"Muški/ 
Male",32,23,-,-,1,-,3,1,-,-,-,4,-,-,-,,,
3,DRVAR,19,"Ženski/ 
Female",29,20,-,-,-,-,1,4,-,-,-,4,-,-,-,,,
3,DRVAR,20,"Ukupno/ 
Total",50,21,-,-,-,-,4,7,-,-,-,17,1,-,-,,,
3,DRVAR,20,"Muški/ 
Male",29,15,-,-,-,-,2,3,-,-,-,8,1,-,-,,,
3,DRVAR,20,"Ženski/ 
Female",21,6,-,-,-,-,2,4,-,-,-,9,-,-,-,,,
3,DRVAR,21,"Ukupno/ 
Total",69,36,-,-,1,3,2,7,-,-,-,20,-,-,-,,,
3,DRVAR,21,"Muški/ 
Male",37,24,-,-,1,2,-,3,-,-,-,7,-,-,-,,,
3,DRVAR,21,"Ženski/ 
Female",32,12,-,-,-,1,2,4,-,-,-,13,-,-,-,,,
3,DRVAR,22,"Ukupno/ 
Total",72,43,-,-,-,1,2,8,1,1,-,14,1,-,1,,,
3,DRVAR,22,"Muški/ 
Male",40,27,-,-,-,1,1,1,1,-,-,8,-,-,1,,,
3,DRVAR,22,"Ženski/ 
Female",32,16,-,-,-,-,1,7,-,1,-,6,1,-,-,,,
3,DRVAR,23,"Ukupno/ 
Total",55,37,-,-,1,1,-,5,-,-,-,9,1,-,1,,,
3,DRVAR,23,"Muški/ 
Male",35,27,-,-,-,1,-,2,-,-,-,4,-,-,1,,,
3,DRVAR,23,"Ženski/ 
Female",20,10,-,-,1,-,-,3,-,-,-,5,1,-,-,,,
3,DRVAR,24,"Ukupno/ 
Total",52,36,-,-,-,1,1,5,-,2,1,6,-,-,-,,,
3,DRVAR,24,"Muški/ 
Male",25,19,-,-,-,1,-,3,-,-,1,1,-,-,-,,,
3,DRVAR,24,"Ženski/ 
Female",27,17,-,-,-,-,1,2,-,2,-,5,-,-,-,,,
3,DRVAR,25-29,"Ukupno/ 
Total",348,299,-,-,-,1,7,10,3,5,-,12,6,2,3,,,
3,DRVAR,25-29,"Muški/ 
Male",184,158,-,-,-,-,2,6,1,3,-,7,4,2,1,,,
3,DRVAR,25-29,"Ženski/ 
Female",164,141,-,-,-,1,5,4,2,2,-,5,2,-,2,,,
3,DRVAR,30-34,"Ukupno/ 
Total",388,368,-,-,1,-,2,5,2,1,1,4,2,-,2,,,
3,DRVAR,30-34,"Muški/ 
Male",225,214,-,-,1,-,1,2,1,-,-,3,2,-,1,,,
3,DRVAR,30-34,"Ženski/ 
Female",163,154,-,-,-,-,1,3,1,1,1,1,-,-,1,,,
3,DRVAR,35-39,"Ukupno/ 
Total",422,412,-,1,-,-,1,1,1,-,-,4,1,-,1,,,
3,DRVAR,35-39,"Muški/ 
Male",226,223,-,1,-,-,-,-,1,-,-,1,-,-,-,,,
3,DRVAR,35-39,"Ženski/ 
Female",196,189,-,-,-,-,1,1,-,-,-,3,1,-,1,,,
3,DRVAR,40-44,"Ukupno/ 
Total",400,395,-,-,-,-,-,2,-,1,-,2,-,-,-,,,
3,DRVAR,40-44,"Muški/ 
Male",228,225,-,-,-,-,-,1,-,1,-,1,-,-,-,,,
3,DRVAR,40-44,"Ženski/ 
Female",172,170,-,-,-,-,-,1,-,-,-,1,-,-,-,,,
3,DRVAR,45-49,"Ukupno/ 
Total",446,443,-,-,-,-,1,-,-,-,-,1,-,-,1,,,
3,DRVAR,45-49,"Muški/ 
Male",241,239,-,-,-,-,1,-,-,-,-,-,-,-,1,,,
3,DRVAR,45-49,"Ženski/ 
Female",205,204,-,-,-,-,-,-,-,-,-,1,-,-,-,,,
3,DRVAR,"50 i više/ 
50 and over","Ukupno/ 
Total",3686,3683,-,-,1,-,1,-,-,-,-,1,-,-,-,,,
3,DRVAR,"50 i više/ 
50 and over","Muški/ 
Male",1650,1649,-,-,-,-,1,-,-,-,-,-,-,-,-,,,
3,DRVAR,"50 i više/ 
50 and over","Ženski/ 
Female",2036,2034,-,-,1,-,-,-,-,-,-,1,-,-,-,,,
3,GLAMOČ,"Ukupno/ 
Total","Ukupno/ 
Total",3860,3265,18,311,158,10,21,14,2,4,1,42,9,1,4,,,
3,GLAMOČ,"Ukupno/ 
Total","Muški/ 
Male",1963,1655,10,175,76,5,11,5,-,2,1,13,6,-,4,,,
3,GLAMOČ,"Ukupno/ 
Total","Ženski/ 
Female",1897,1610,8,136,82,5,10,9,2,2,-,29,3,1,-,,,
3,GLAMOČ,0 - 2,"Ukupno/ 
Total",77,77,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,GLAMOČ,0 - 2,"Muški/ 
Male",37,37,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,GLAMOČ,0 - 2,"Ženski/ 
Female",40,40,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,GLAMOČ,3,"Ukupno/ 
Total",41,34,7,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,GLAMOČ,3,"Muški/ 
Male",24,20,4,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,GLAMOČ,3,"Ženski/ 
Female",17,14,3,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,GLAMOČ,4,"Ukupno/ 
Total",27,20,7,-,-,-,-,-,-,-,-,-,-,-,-,,,
